algoritmo,mensaje,trama_binaria,trama_ruido,error_inyectado,bit_error,respuesta_receptor,validez,tiempo_ms,probabilidad_error
hamming,TDCMCWKC,0100101100110010011001001100100110010000111001100101010110011001000011010010100011111001100011001110011001000011,0100101100110010011001001100100110010000111001100101010110011001000011010010100011111001100011001110011001000011,0,-1,correcta,1,0.33,0.124
hamming,PWELAYKXLF,01001010000000010010100011111001100010010110011000111100100110011010010100101001100110011000110011010010111100001001100011110010011001100110,01001010000000010010100011111001100010010110011000111100100110011010010100101001100110011000110011010010111100001001100011110010011001100110,0,-1,correcta,1,0.31,0.155
hamming,LJYJO,1001100011110010011001011010010010100110011001100101101010011001111111,1001100011110010011001011010010010100110011001100101101010011001111111,0,-1,correcta,1,0.33,0.033
hamming,PEIKR,0100101000000010011000100101100110000110011001100011001101001010101010,0100101000000010011000100101100110000110011001100011001101001010101010,0,-1,correcta,1,0.27,0.057
hamming,EJQ,100110001001011001100101101001001011101001,100110001001011001100101101001001011101001,0,-1,correcta,1,0.28,0.141
hamming,EXIGEQO,10011000100101010010111100001001100001100110011000001111100110001001010100101110100110011001111111,10011000100101010010111100001001100001100110011000001111100110001001010100101110100110011001111111,0,-1,correcta,1,0.3,0.063
hamming,IJKVEGQX,1001100001100110011001011010100110001100110100101110011010011000100101100110000011110100101110100101001011110000,1001100001100110011001011010100110001100110100101110011010011000100101100110000011110100101110100101001011110000,0,-1,correcta,1,0.37,0.175
hamming,QUSD,01001011101001010010101001010100101100001110011001001100,01001011101001010010101001010100101100001110011001001100,0,-1,correcta,1,0.35,0.041
hamming,WSBLFFGDI,010010100011110100101100001110011000101010100110001111001001100110011010011001100110100110000011111001100100110010011000011001,010010100011110100101100001110011000101010100110001111001001100110011010011001100110100110000011111001100100110010011000011001,0,-1,correcta,1,0.35,0.184
hamming,AVEQOEPFQ,100110011010010100101110011010011000100101010010111010011001100111111110011000100101010010100000001001100110011001001011101001,100110011010010100101110011010011000100101010010111010011001100111111110011000100101010010100000001001100110011001001011101001,0,-1,correcta,1,0.29,0.044
hamming,CLYOVHJG,1001100100001110011000111100010010100110011001100111111101001011100110100110011100001001100101101010011000001111,1001100100001110011000111100010010100110011001100111111101001011100110100110011100001001100101101010011000001111,0,-1,correcta,1,0.27,0.081
hamming,NOMN,10011000010110100110011111111001100101010110011000010110,10011000010110100110011111111001100101010110011000010110,0,-1,correcta,1,0.39,0.102
hamming,VLW,010010111001101001100011110001001010001111,010010111001101001100011110001001010001111,0,-1,correcta,1,0.36,0.053
hamming,GITI,10011000001111100110000110010100101100110010011000011001,10011000001111000110000110010100101100110010011000011001,1,14,correcta,1,0.32,0.152
hamming,LFPDDVWYD,100110001111001001100110011001001010000000100110010011001001100100110001001011100110010010100011110100101001100110011001001100,100110001111001001100110011001001010000000100110010011001001100100110001001011100110010010100011110100101001100110011001001100,0,-1,correcta,1,0.33,0.108
hamming,MIDL,10011001010101100110000110011001100100110010011000111100,10011001010101100110000110011001100100110010011000111100,0,-1,correcta,1,0.31,0.029
hamming,ADEXLIWJH,100110011010011001100100110010011000100101010010111100001001100011110010011000011001010010100011111001100101101010011001110000,100110011010011001100100110010011000100101010010111100001001100011110010011000011001010010100011111001100101101010011001110000,0,-1,correcta,1,0.26,0.035
hamming,AVGK,10011001101001010010111001101001100000111110011000110011,10011001101001010010111001101001100000111110011000110011,0,-1,correcta,1,0.31,0.009
hamming,WGM,010010100011111001100000111110011001010101,010010100011111001100000111110011011010101,1,34,correcta,1,0.29,0.189
hamming,FCNESFL,10011001100110100110010000111001100001011010011000100101010010110000111001100110011010011000111100,10011001100110100110010000111001100001011010011000100101010010110000111001100110011010011000111100,0,-1,correcta,1,0.33,0.043
hamming,BBEHCEKO,1001100010101010011000101010100110001001011001100111000010011001000011100110001001011001100011001110011001111111,1001100010101010011000101010100110001001011001100111000010011001000011100110001001011001100011001110011001111111,0,-1,correcta,1,0.32,0.153
hamming,SLWKSPIUN,010010110000111001100011110001001010001111100110001100110100101100001101001010000000100110000110010100101010010110011000010110,010010110000111001100011110001001010001111100110001100110100101100001101001010000000100010000110010100101010010110011000010110,1,87,correcta,1,0.6,0.1
hamming,YSUA,01001010011001010010110000110100101010010110011001101001,01001010011001010010110000110100101010010110011001101001,0,-1,correcta,1,0.31,0.193
hamming,WEAJBZOYM,010010100011111001100010010110011001101001100110010110101001100010101001001011011010100110011111110100101001100110011001010101,010010100011111001100010010110011001101001100110010110101001100010101001001011011010100110011111110100101001100110011001010101,0,-1,correcta,1,0.32,0.094
hamming,TYEJSQUN,0100101100110001001010011001100110001001011001100101101001001011000011010010111010010100101010010110011000010110,0100101100110001001010011001100110001001011001100101101001001011000011010010111010010100101010010110011000010110,0,-1,correcta,1,0.33,0.144
hamming,CSLCF,1001100100001101001011000011100110001111001001100100001110011001100110,1001100100001101001011000011100110001111001001100100001110011001100110,0,-1,correcta,1,0.33,0.017
hamming,XJOL,01001011110000100110010110101001100111111110011000111100,01001011110000100110010110101001100111111110011000111100,0,-1,correcta,1,0.41,0.189
hamming,WAXEGVWFU,010010100011111001100110100101001011110000100110001001011001100000111101001011100110010010100011111001100110011001001010100101,010010100011111001100110100101001011110000100110001001011001100000111101001011100110010010100011111001100110011001001010100101,0,-1,correcta,1,0.41,0.054
hamming,MFQKMPGCD,100110010101011001100110011001001011101001100110001100111001100101010101001010000000100110000011111001100100001110011001001100,100110010101011001100110011001001011101001100110001100111001100101010101001010000000100110000011111001100100001110011001001100,0,-1,correcta,1,0.36,0.019
hamming,OAPQM,1001100111111110011001101001010010100000000100101110100110011001010101,1001100111111110011001101001010010100000000100101110100110011001010101,0,-1,correcta,1,0.35,0.082
hamming,BSSHWEMRY,100110001010100100101100001101001011000011100110011100000100101000111110011000100101100110010101010100101010101001001010011001,100110001010100100101100001101001011000011100110011100000100101000111110011000100101100110010101010100101010101001001010011001,0,-1,correcta,1,0.33,0.009
hamming,NWRLJ,1001100001011001001010001111010010101010101001100011110010011001011010,1001100001011001001010001111010010101010101001100011110010011001011010,0,-1,correcta,1,0.34,0.071
hamming,AKNAP,1001100110100110011000110011100110000101101001100110100101001010000000,1001100110100110011000110011100110000111101001100110100101001010000000,1,38,correcta,1,0.36,0.164
hamming,DWPLSPV,10011001001100010010100011110100101000000010011000111100010010110000110100101000000001001011100110,10011001001100010010100011110100101000000010011000111100010010110000110100101000000001001011100110,0,-1,correcta,1,0.4,0.117
hamming,GYWYLPX,10011000001111010010100110010100101000111101001010011001100110001111000100101000000001001011110000,10011000001111010010100110010100101000111101001010011001100110001111000100101000000001001011110000,0,-1,correcta,1,0.31,0.096
hamming,HVNRB,1001100111000001001011100110100110000101100100101010101010011000101010,1001100111000001001011100110100110000100100100101010101010011000101010,1,39,correcta,0,0.31,0.067
hamming,OSBLCTPR,1001100111111101001011000011100110001010101001100011110010011001000011010010110011000100101000000001001010101010,1001100111111101001011000011100110001010101001100011110010011001000011010010110011000100101000000001001010101010,0,-1,correcta,1,0.3,0.103
hamming,OYOGOXYSTL,10011001111111010010100110011001100111111110011000001111100110011111110100101111000001001010011001010010110000110100101100110010011000111100,10011001111111010010100110011001100111111110011000001111100110011111110100101111000001001010011001010010110000110100101100110010011000111100,0,-1,correcta,1,0.67,0.049
hamming,LSKOA,1001100011110001001011000011100110001100111001100111111110011001101001,1001100011110001001011000011100110001100111001100111111110011001101001,0,-1,correcta,1,0.36,0.183
hamming,YOFQOERAX,010010100110011001100111111110011001100110010010111010011001100111111110011000100101010010101010101001100110100101001011110000,010010100110011001100111111110011001100110010010111010011001100111111110011000100101010010101010101001100110100101001011110000,0,-1,correcta,1,0.34,0.079
hamming,BXJHHNVNR,100110001010100100101111000010011001011010100110011100001001100111000010011000010110010010111001101001100001011001001010101010,100110001010100100101111000010011001011010100110011100001001100111000010011000010110010010111001101001100001011001001010101010,0,-1,correcta,1,0.33,0.069
hamming,IPB,100110000110010100101000000010011000101010,100110000110010100101000000010011000101010,0,-1,correcta,1,0.3,0.051
hamming,URDOJLS,01001010100101010010101010101001100100110010011001111111100110010110101001100011110001001011000011,01001010100101010010101010101001100100110010011001111111100110010110101001100011110001001011000011,0,-1,correcta,1,0.44,0.048
hamming,CDZDFK,100110010000111001100100110001001011011010100110010011001001100110011010011000110011,100110010000111001100100110001001011011010100110010011001001100110011010011000110011,0,-1,correcta,1,0.41,0.047
hamming,KMCJK,1001100011001110011001010101100110010000111001100101101010011000110011,1001100011001110011001010101100110010000111001100101101010011000110011,0,-1,correcta,1,0.34,0.07
hamming,HSZUVTG,10011001110000010010110000110100101101101001001010100101010010111001100100101100110010011000001111,10011001110000010010110000110100101101101001001010100101010010111001100100101100110010011000001111,0,-1,correcta,1,0.29,0.083
hamming,IFYGUZXJ,1001100001100110011001100110010010100110011001100000111101001010100101010010110110100100101111000010011001011010,1001100001100110011001100110010010100110011001100000111101001010100101010010110110100100101111000010011001011010,0,-1,correcta,1,0.33,0.085
hamming,OBAAAWUAA,100110011111111001100010101010011001101001100110011010011001100110100101001010001111010010101001011001100110100110011001101001,100110011111111001100010101010011001101001100110011010011001100110100101001010001111010010101001011001100110100110011001101001,0,-1,correcta,1,0.57,0.142
hamming,SGBRBD,010010110000111001100000111110011000101010010010101010101001100010101010011001001100,010010110000111001100000111110011000101010010010101010101001100010101010011001001100,0,-1,correcta,1,0.33,0.085
hamming,XJQJ,01001011110000100110010110100100101110100110011001011010,01001011110000100110010110100100101110100110011001011010,0,-1,correcta,1,0.28,0.128
hamming,LQQTRLWMO,100110001111000100101110100101001011101001010010110011000100101010101010011000111100010010100011111001100101010110011001111111,100110001111000100101110100101001011101001010010110011000100101010101010011000111100010010100011111001100101010110011001111111,0,-1,correcta,1,0.32,0.175
hamming,KODPDLZF,1001100011001110011001111111100110010011000100101000000010011001001100100110001111000100101101101010011001100110,1001100011001110011001111111100110010011000100101000000010011001001100100110001111000100101101101010011001100110,0,-1,correcta,1,0.33,0.165
hamming,BJLUBDKLS,100110001010101001100101101010011000111100010010101001011001100010101010011001001100100110001100111001100011110001001011000011,100110001010101001100101101010011000111100010010101001011001100010101010011001001100100110001100111001100011110001001011000011,0,-1,correcta,1,0.32,0.007
hamming,MFAUIP,100110010101011001100110011010011001101001010010101001011001100001100101001010000000,100110010101011001100110011010011001101001010010101001011001100001100101001010000000,0,-1,correcta,1,0.33,0.196
hamming,ZOGRCJY,01001011011010100110011111111001100000111101001010101010100110010000111001100101101001001010011001,01001011011010100110011111111001100000111101001010101010100110010000111001100101101001001010011001,0,-1,correcta,1,0.27,0.113
hamming,SRYEHZ,010010110000110100101010101001001010011001100110001001011001100111000001001011011010,010010110000110100101010101001001010011001100110001001011001100111000001001011011010,0,-1,correcta,1,0.28,0.072
hamming,ZLY,010010110110101001100011110001001010011001,010010110110101001100011110001001010011001,0,-1,correcta,1,0.31,0.158
hamming,QZRSF,0100101110100101001011011010010010101010100100101100001110011001100110,0100101110100101001011011010010010101010100100101100001110011001100110,0,-1,correcta,1,0.29,0.139
hamming,MRERORUDH,100110010101010100101010101010011000100101010010101010101001100111111101001010101010010010101001011001100100110010011001110000,100110010101010100101010101010011000100101010010101010101001100111111101001010101010010010101001011001100100110010011001110000,0,-1,correcta,1,0.29,0.176
hamming,LEDTEHCRQX,10011000111100100110001001011001100100110001001011001100100110001001011001100111000010011001000011010010101010100100101110100101001011110000,10011000111100100110001001011001100100110001001011001100100110001001011001100111000010011001000011010010101010100100101110100101001011110000,0,-1,correcta,1,0.32,0.195
hamming,CETEHCXE,1001100100001110011000100101010010110011001001100010010110011001110000100110010000110100101111000010011000100101,1001100100001110011000100101010010110011001001100010010110011001110000100110010000110100101111000010011000100101,0,-1,correcta,1,0.29,0.141
hamming,WILLHMNX,0100101000111110011000011001100110001111001001100011110010011001110000100110010101011001100001011001001011110000,0100101000111110011000011001100110001111001001100011110010011001110000100110010101011001100001011001001011110000,0,-1,correcta,1,0.29,0.151
hamming,MKYMAWF,10011001010101100110001100110100101001100110011001010101100110011010010100101000111110011001100110,10011001010101100110001100110100101001100110011001010101100110011010010100101000111110011001100110,0,-1,correcta,1,0.3,0.161
hamming,ICZR,10011000011001100110010000110100101101101001001010101010,10011000011001100110010000110100101101101001001010101010,0,-1,correcta,1,0.32,0.158
hamming,ZTCQHXB,01001011011010010010110011001001100100001101001011101001100110011100000100101111000010011000101010,01001011011010010010110010001001100100001101001011101001100110011100000100101111000010011000101010,1,25,correcta,1,0.37,0.169
hamming,DVGDK,1001100100110001001011100110100110000011111001100100110010011000110011,1001100100110001001011100110100110000011111001100100110010011000110011,0,-1,correcta,1,0.35,0.059
hamming,BFTGEJFZIQ,10011000101010100110011001100100101100110010011000001111100110001001011001100101101010011001100110010010110110101001100001100101001011101001,10011000101010100110011001100100101100110010011000001111100110001001011001100101101010011001100110010010110110101001100001100101001011101001,0,-1,correcta,1,0.38,0.058
hamming,OJEMK,1001100111111110011001011010100110001001011001100101010110011000110011,1001100111111110011001011010100110001001011001100101010110011000110011,0,-1,correcta,1,0.4,0.067
hamming,PZPSH,0100101000000001001011011010010010100000000100101100001110011001110000,0100101000000001001011011010010010100000000100101100001110011001110000,0,-1,correcta,1,0.32,0.1
hamming,ZEOJ,01001011011010100110001001011001100111111110011001011010,01001011011010100110001001011001100111111110011001011010,0,-1,correcta,1,0.36,0.199
hamming,HYYQG,1001100111000001001010011001010010100110010100101110100110011000001111,1001100111000001001010011001010010100110010100101100100110011000001111,1,50,correcta,0,0.36,0.03
hamming,USQQZMDQG,010010101001010100101100001101001011101001010010111010010100101101101010011001010101100110010011000100101110100110011000001111,010010101001010100101100001101001011101001010010111010010100101101101010011001010101100110010011000100101110100110011000001111,0,-1,correcta,1,0.29,0.084
hamming,ENMYYJUPIJ,10011000100101100110000101101001100101010101001010011001010010100110011001100101101001001010100101010010100000001001100001100110011001011010,10011000100101100110000101101001100101010101001010011001010010100110011001100101101001001010100101010010100000001001100001100110011001011010,0,-1,correcta,1,0.31,0.085
hamming,ZLKFOOZBDF,01001011011010100110001111001001100011001110011001100110100110011111111001100111111101001011011010100110001010101001100100110010011001100110,01001011011010100110001111001001100011001110011001100110100110011111111001100111111101001011011010100110001010101001100100110010011001100110,0,-1,correcta,1,0.31,0.046
hamming,HYMFY,1001100111000001001010011001100110010101011001100110011001001010011001,1001100111000001001010011001100110010101011001100110011001001010011001,0,-1,correcta,1,0.35,0.055
hamming,ICQRVODUI,100110000110011001100100001101001011101001010010101010100100101110011010011001111111100110010011000100101010010110011000011001,100110000110011001100100001101001011101001010010101010100100101110011010011001111111100110010011000100101010010110011000011001,0,-1,correcta,1,0.3,0.041
hamming,JRIBU,1001100101101001001010101010100110000110011001100010101001001010100101,1001100101101001001010101010100110000110011001100010101001001010100101,0,-1,correcta,1,0.36,0.106
hamming,CAUEKUU,10011001000011100110011010010100101010010110011000100101100110001100110100101010010101001010100101,10011001000011100110011010010100101010010110011000100101100110001100110100101010010101001010100101,0,-1,correcta,1,0.36,0.104
hamming,UHYD,01001010100101100110011100000100101001100110011001001100,01001010100101100110011100000100101001100110011001001100,0,-1,correcta,1,0.31,0.022
hamming,DQUE,10011001001100010010111010010100101010010110011000100101,10011001001100010010111010010100101010010110011000100101,0,-1,correcta,1,0.31,0.042
hamming,RJUS,01001010101010100110010110100100101010010101001011000011,01001010101010100110010110100100101010010101001011000011,0,-1,correcta,1,0.28,0.018
hamming,LFMO,10011000111100100110011001101001100101010110011001111111,10011000111100100110011001101001100101010110011001111111,0,-1,correcta,1,0.3,0.11
hamming,TMLNOAIRJ,010010110011001001100101010110011000111100100110000101101001100111111110011001101001100110000110010100101010101010011001011010,010010110011001001100101010110011000111100100110000101101001100111111110011001101001100110000110010100101010101010011001011010,0,-1,correcta,1,0.34,0.17
hamming,SHDKO,0100101100001110011001110000100110010011001001100011001110011001111111,0100101100001110011001110000100110010011001001100011001110011001111111,0,-1,correcta,1,0.32,0.06
hamming,AXBQEVSRS,100110011010010100101111000010011000101010010010111010011001100010010101001011100110010010110000110100101010101001001011000011,100110011010010100101111000010011000101010010010111010011001100010010101001011100110010010110000110100101010101001001011000011,0,-1,correcta,1,0.35,0.121
hamming,OJUP,10011001111111100110010110100100101010010101001010000000,10011001111111100110010110100100101010010101001010000000,0,-1,correcta,1,0.3,0.01
hamming,HPDBBSJ,10011001110000010010100000001001100100110010011000101010100110001010100100101100001110011001011010,10011001110000010010100000001001100100110010011000101010100110001010100100101100001110011001011010,0,-1,correcta,1,0.3,0.044
hamming,RQHCRC,010010101010100100101110100110011001110000100110010000110100101010101010011001000011,010010101010100100101110100110011001110000100110010000110100101010101010011001000011,0,-1,correcta,1,0.29,0.059
hamming,YSPL,01001010011001010010110000110100101000000010011000111100,01001010011001010010110000110100101000000010011000111100,0,-1,correcta,1,0.29,0.008
hamming,ZZDYSZA,01001011011010010010110110101001100100110001001010011001010010110000110100101101101010011001101001,01001011011010010010110110101001100100110001001010011001010010110000110100101101101010011001101001,0,-1,correcta,1,0.34,0.087
hamming,FFOQD,1001100110011010011001100110100110011111110100101110100110011001001100,1001100110011010011001100110100110011111110100101110100110011001001100,0,-1,correcta,1,0.32,0.092
hamming,YVN,010010100110010100101110011010011000010110,010010100110010100101110011010011000010110,0,-1,correcta,1,0.3,0.139
hamming,DUM,100110010011000100101010010110011001010101,100110010011000100101010010110011001010101,0,-1,correcta,1,0.32,0.126
hamming,GKXXCM,100110000011111001100011001101001011110000010010111100001001100100001110011001010101,100110000011111001100011001101001011110000010010111100001001100100001110011001010101,0,-1,correcta,1,0.32,0.001
hamming,SOEAU,0100101100001110011001111111100110001001011001100110100101001010100101,0100101100001110011001111111100110001001011001100110100101001010100101,0,-1,correcta,1,0.33,0.033
hamming,OXRXGYDA,1001100111111101001011110000010010101010100100101111000010011000001111010010100110011001100100110010011001101001,1001100111111101001011110000010010101010100100101111000010011000001111010010100110011001100100110010011001101001,0,-1,correcta,1,0.33,0.113
hamming,IPYA,10011000011001010010100000000100101001100110011001101001,10011000011001010010100000000100101001100110011001101001,0,-1,correcta,1,0.32,0.001
hamming,WHNLVADYQ,010010100011111001100111000010011000010110100110001111000100101110011010011001101001100110010011000100101001100101001011101001,010010100011111001100111000010011000010110100110001111000100101110011010011001101001100110010011000100101001100101001011101001,0,-1,correcta,1,0.35,0.074
hamming,VDLUWNWPZ,010010111001101001100100110010011000111100010010101001010100101000111110011000010110010010100011110100101000000001001011011010,010010111001101001100100110010011000111100010010101001010100101000111110011000010110010010100011110100101000000001001011011010,0,-1,correcta,1,0.33,0.126
hamming,FST,100110011001100100101100001101001011001100,100110011001100100101100001101001011001100,0,-1,correcta,1,0.37,0.05
hamming,QEFLKD,010010111010011001100010010110011001100110100110001111001001100011001110011001001100,010010111010011001100110010110011001100110100110001111001001100011001110011001001100,1,21,correcta,0,0.57,0.173
hamming,GQOXHRMJM,100110000011110100101110100110011001111111010010111100001001100111000001001010101010100110010101011001100101101010011001010101,100110000011110100101110100110011001111111010010111100001001100111000001001010101010100110010101011001100101101010011001010101,0,-1,correcta,1,0.35,0.077
hamming,ANDCAADBNR,10011001101001100110000101101001100100110010011001000011100110011010011001100110100110011001001100100110001010101001100001011001001010101010,10011001101001100110000101101001100100110010011001000011100110011010011001100110100110011001001100100110001010101001100001011001001010101010,0,-1,correcta,1,0.31,0.137
hamming,WRSVQZ,010010100011110100101010101001001011000011010010111001100100101110100101001011011010,010010100111110100101010101001001011000011010010111001100100101110100101001011011010,1,9,correcta,0,0.34,0.144
hamming,WMZKLGJ,01001010001111100110010101010100101101101010011000110011100110001111001001100000111110011001011010,01001010001111100110010101010100101101101010011000110011100110001111001001100000111110011001011010,0,-1,correcta,1,0.35,0.1
hamming,DZAK,10011001001100010010110110101001100110100110011000110011,10011001001100010010110110101001100110100110011000110011,0,-1,correcta,1,0.31,0.02
hamming,PRZO,01001010000000010010101010100100101101101010011001111111,01001010000000010010101010100100101101101010011001111111,0,-1,correcta,1,0.32,0.19
hamming,RVDSXXULX,010010101010100100101110011010011001001100010010110000110100101111000001001011110000010010101001011001100011110001001011110000,010010101010100100101110011010011001001100010010110000110100101111000001001011110000010010101001011001100011110001001011110000,0,-1,correcta,1,0.57,0.029
hamming,YANFMAS,01001010011001100110011010011001100001011010011001100110100110010101011001100110100101001011000011,01001010011001100110011010011001100001011010011001100110100110010101011001100110100101001011000011,0,-1,correcta,1,0.4,0.076
hamming,IQHJ,10011000011001010010111010011001100111000010011001011010,10011000011001010010111010011001100111000010011001011010,0,-1,correcta,1,0.36,0.192
hamming,BWDMG,1001100010101001001010001111100110010011001001100101010110011000001111,1001100010101001001010001111100110010011001001100101010110011000001111,0,-1,correcta,1,0.36,0.16
hamming,MMZSWQQVC,100110010101011001100101010101001011011010010010110000110100101000111101001011101001010010111010010100101110011010011001000011,100110010101011001100101010101001011011010010010110000110100101000111101001011101001010010111010010100101110011010011001000011,0,-1,correcta,1,0.38,0.122
hamming,GSTPOPKSF,100110000011110100101100001101001011001100010010100000001001100111111101001010000000100110001100110100101100001110011001100110,100110000011110100101100001101001011001100010010100000001001100111111101001010000000100110001100110100101100001110011001100110,0,-1,correcta,1,0.29,0.001
hamming,HUOQGCLBN,100110011100000100101010010110011001111111010010111010011001100000111110011001000011100110001111001001100010101010011000010110,100110011100000100101010010110011001111111010010111010011001100000111110011001000011100110001111001001100010101010011000010110,0,-1,correcta,1,0.32,0.177
hamming,QRBNKDKDHX,01001011101001010010101010101001100010101010011000010110100110001100111001100100110010011000110011100110010011001001100111000001001011110000,01001011101001010010101010101001100010101010011000010110100110001100111001100100110010011000110011100110010011001001100111000001001011110000,0,-1,correcta,1,0.31,0.188
hamming,DSUUCCATZY,10011001001100010010110000110100101010010101001010100101100110010000111001100100001110011001101001010010110011000100101101101001001010011001,10011001001100010010110000110100101010010101001010100101100110010000111001100100001110011001101001010010110011000100101101101001001010011001,0,-1,correcta,1,0.35,0.025
hamming,OAKAS,1001100111111110011001101001100110001100111001100110100101001011000011,1001100111111110011001101001100110001100111001100110100101001011000011,0,-1,correcta,1,0.32,0.144
hamming,FQHLSEZO,1001100110011001001011101001100110011100001001100011110001001011000011100110001001010100101101101010011001111111,1001100110011001001011101001100110011100001001100011110001001011000011110110001001010100101101101010011001111111,1,71,correcta,1,0.36,0.179
hamming,CBSQPHMOBL,10011001000011100110001010100100101100001101001011101001010010100000001001100111000010011001010101100110011111111001100010101010011000111100,10011001000011100110001010100100101100001101001011101001010010100000001001100111000010011001010101100110011111111001100010101010011000111100,0,-1,correcta,1,0.39,0.096
hamming,CVPGNDMOQ,100110010000110100101110011001001010000000100110000011111001100001011010011001001100100110010101011001100111111101001011101001,100110010000110100101110011001001010000000100110000011111001100001011010011001001100100110010101011001100111111101001011101001,0,-1,correcta,1,0.38,0.053
hamming,HZWTEN,100110011100000100101101101001001010001111010010110011001001100010010110011000010110,100110011100000100101101101001001010001111010010110011001001100010010110011000010110,0,-1,correcta,1,0.3,0.172
hamming,TOYJFGNZH,010010110011001001100111111101001010011001100110010110101001100110011010011000001111100110000101100100101101101010011001110000,010010110011001001100111111101001010011001100110010110101001100110011010011000001111100110000101100100101101101010011001110000,0,-1,correcta,1,0.36,0.114
hamming,IWMZCZBDGH,10011000011001010010100011111001100101010101001011011010100110010000110100101101101010011000101010100110010011001001100000111110011001110000,10011000011001010010100011111001100101010101001011011010100110010000110100101101101010011000101010100110010011001001100000111110011001110000,0,-1,correcta,1,0.31,0.065
hamming,VOLTTD,010010111001101001100111111110011000111100010010110011000100101100110010011001001100,010010111001101001100111111110011000111100010010110011000100101100110010011001001100,0,-1,correcta,1,0.43,0.132
hamming,YJIBIGQK,0100101001100110011001011010100110000110011001100010101010011000011001100110000011110100101110100110011000110011,0100101001100110011001011010100110000110011001100010101010011000011001100110000011110100101110100110011000110011,0,-1,correcta,1,0.37,0.15
hamming,EZMSATGVG,100110001001010100101101101010011001010101010010110000111001100110100101001011001100100110000011110100101110011010011000001111,100110001001010100101101101010011001010101010010110000111001100110100101001011001100100110000011110100101110011010011000001111,0,-1,correcta,1,0.38,0.148
hamming,HNSFGNWVS,100110011100001001100001011001001011000011100110011001101001100000111110011000010110010010100011110100101110011001001011000011,100110011100001001100001011001001011000011100110011001101001100000111110011000010110010010100011110100101110011001001011000011,0,-1,correcta,1,0.39,0.189
hamming,FEZEJRZ,10011001100110100110001001010100101101101010011000100101100110010110100100101010101001001011011010,10011001100110100110001001010100101101101010011000100101100110000110100100101010101001001011011010,1,63,correcta,0,0.34,0.179
hamming,WHMGFC,010010100011111001100111000010011001010101100110000011111001100110011010011001000011,010010100011111001100111000010011001010101100110000011111001100110011010011001000011,0,-1,correcta,1,0.27,0.12
hamming,OUPV,10011001111111010010101001010100101000000001001011100110,10011000111111010010101001010100101000000001001011100110,1,7,correcta,1,0.37,0.038
hamming,GDW,100110000011111001100100110001001010001111,100110000011111001100100110001001010001111,0,-1,correcta,1,0.31,0.123
hamming,CCOSOA,100110010000111001100100001110011001111111010010110000111001100111111110011001101001,100110010000111001100100001110011001111111010010110000111001100111111110011001101001,0,-1,correcta,1,0.35,0.161
hamming,RQBNO,0100101010101001001011101001100110001010101001100001011010011001111111,0100101010101001001011101001100110001010101001100001011010011001111111,0,-1,correcta,1,0.31,0.108
hamming,HEBOW,1001100111000010011000100101100110001010101001100111111101001010001111,1001100111000010011000100101100110001010101001100111111101001010001111,0,-1,correcta,1,0.31,0.023
hamming,PUKERRFFC,010010100000000100101010010110011000110011100110001001010100101010101001001010101010100110011001101001100110011010011001000011,010010100000000100101010010110011000110011100110001001010100101010101001001010101010101110011001101001100110011010011001000011,1,86,correcta,1,0.34,0.153
hamming,JHR,100110010110101001100111000001001010101010,100110010110101001100111000001001010101010,0,-1,correcta,1,0.35,0.115
hamming,QDWNG,0100101110100110011001001100010010100011111001100001011010011000001111,0100101110100110011001001100010010100011111001100001011010011000001111,0,-1,correcta,1,0.31,0.128
hamming,QHTZSCJVX,010010111010011001100111000001001011001100010010110110100100101100001110011001000011100110010110100100101110011001001011110000,010010111010011001100111000001001011001100010010110110100100101100001110011001000011100110010110100100101110011001001011110000,0,-1,correcta,1,0.31,0.067
hamming,BTXDS,1001100010101001001011001100010010111100001001100100110001001011000011,1001100010101001001011001100010010111100001001100100110001001011000011,0,-1,correcta,1,0.29,0.012
hamming,JALCRPLIO,100110010110101001100110100110011000111100100110010000110100101010101001001010000000100110001111001001100001100110011001111111,100110010110101001100110100110011000111100100110010000110100101010101001001010000000100110001111001001100001100110011001111111,0,-1,correcta,1,0.34,0.11
hamming,SZL,010010110000110100101101101010011000111100,010010110000110100101101101010011000111100,0,-1,correcta,1,0.31,0.095
hamming,HUBTMZNRK,100110011100000100101010010110011000101010010010110011001001100101010101001011011010100110000101100100101010101010011000110011,100110011100000100101010010110011000101010010010110011001001100101010101001011011010100110000101100100101010101010011000110011,0,-1,correcta,1,0.35,0.052
hamming,PZBWQ,0100101000000001001011011010100110001010100100101000111101001011101001,0100101000000001001011011010100110001010100100101000111101001011101001,0,-1,correcta,1,0.42,0.009
hamming,VKSGHU,010010111001101001100011001101001011000011100110000011111001100111000001001010100101,010010111001101001100011001101001011000011100110000011111001100111000001001010100101,0,-1,correcta,1,0.49,0.014
hamming,MBQI,10011001010101100110001010100100101110100110011000011001,10011001010101100110001010100100101110100110011000011001,0,-1,correcta,1,0.88,0.111
hamming,LOZUB,1001100011110010011001111111010010110110100100101010010110011000101010,1001100011110010011001111111010010110110100100101010010110011000101010,0,-1,correcta,1,0.39,0.049
hamming,WUUH,01001010001111010010101001010100101010010110011001110000,01001010001111010000101001010100101010010110011001110000,1,18,correcta,0,0.34,0.128
